Latitude,Longitude,MedInc,cluster
33.87,-117.57,5.1929,1
32.79,-115.58,1.6635,5
34.07,-118.27,2.3438,5
38.65,-121.21,5.6529,4
38.55,-121.36,2.8021,3
36.78,-119.81,3.625,0
38.87,-121.69,2.6597,3
34.07,-118.35,4.89,1
33.91,-118.16,2.9643,5
36.97,-120.07,1.5662,0
37.26,-121.85,6.8194,4
37.76,-122.46,6.1636,4
37.41,-121.86,6.5004,4
34.59,-117.37,2.3832,5
33.94,-117.93,4.225,1
34.17,-118.05,5.0482,1
37.52,-120.8,3.9286,3
37.33,-121.96,4.0667,4
34.22,-118.51,4.3462,1
39.75,-121.82,3.2016,3
37.98,-122.52,2.8903,3
34.22,-118.57,4.1359,1
39.27,-120.04,4.1364,3
36.34,-119.29,1.2634,0
34.43,-119.83,2.1417,0
34.03,-118.13,3.0212,5
33.81,-117.94,3.256,5
34.11,-118.25,3.015,5
34.13,-118.18,7.9213,1
36.7,-121.54,3.525,3
37.07,-120.87,3.6331,3
36.77,-119.77,1.2176,0
33.9,-118.31,3.4792,5
37.76,-120.86,3.0917,3
33.94,-117.94,2.2156,5
39.32,-123.11,3.3431,3
37.81,-122.29,2.483,3
35.62,-120.67,3.8661,0
34.28,-118.7,4.4964,1
33.97,-118.16,2.3068,5
34.14,-117.24,3.016,5
33.04,-117.29,4.7333,1
33.86,-117.78,6.1504,1
35.99,-119.28,1.7372,0
32.86,-116.84,3.2516,5
37.3,-121.87,2.3293,3
40.88,-121.65,3.0179,3
38.37,-122.8,4.1731,3
36.84,-120.69,2.2083,0
33.98,-118.25,1.7929,5
36.98,-120.05,2.5288,0
32.72,-117.04,4.0813,5
37.43,-122.24,7.652,4
34.15,-118.47,8.2269,2
37.08,-120.79,2.9063,0
32.74,-117.25,2.9904,5
37.24,-121.78,6.0062,4
33.65,-117.97,5.3674,1
35.04,-118.15,2.16,5
32.82,-117.27,4.1793,1
37.67,-122.45,4.7813,4
33.11,-117.11,2.2875,5
33.78,-118.08,5.5767,1
38.04,-120.25,2.5562,3
33.98,-118.27,2.125,5
33.84,-118.09,4.54,1
38.27,-122.03,2.7284,3
36.98,-122.01,2.5954,3
37.77,-122.28,2.9688,3
34.11,-118.31,5.8659,1
33.99,-118.43,4.875,1
36.34,-119.29,2.0227,0
40.17,-120.94,2.2132,3
33.2,-117.24,2.5119,5
37.78,-122.42,0.8543,3
33.76,-117.99,3.369,5
37.67,-122.04,6.0501,4
34.21,-119.18,3.8625,5
34.96,-120.44,1.899,0
40.8,-124.17,1.8529,3
34.07,-117.85,11.1077,2
32.64,-117.0,4.9792,1
34.05,-117.27,3.1607,5
33.95,-118.24,1.35,5
34.04,-117.31,3.39,5
37.71,-122.42,3.6827,3
37.79,-122.2,2.619,3
34.1,-118.33,2.0888,5
34.18,-118.34,3.8668,5
34.15,-118.12,2.1763,5
37.81,-122.25,2.4912,3
37.6,-122.49,4.0795,3
38.04,-122.15,2.6466,3
37.82,-121.23,4.6821,4
38.46,-121.48,4.0516,3
34.03,-118.41,5.1637,1
34.03,-118.36,2.1078,5
33.92,-118.27,1.9185,5
37.78,-122.47,3.1989,3
33.79,-118.39,10.898,2
36.21,-119.36,2.4032,0
37.99,-121.83,4.7566,4
37.86,-122.0,10.7372,2
40.6,-122.33,3.8103,3
36.64,-119.59,3.0521,0
38.42,-120.72,3.0465,3
37.41,-122.08,4.6875,4
36.69,-121.62,2.2667,3
34.02,-118.33,3.5,5
38.12,-122.23,4.2308,4
37.96,-122.03,2.1083,3
33.84,-118.29,5.061,1
34.23,-119.06,5.2742,1
33.74,-117.91,2.9926,5
37.58,-122.33,2.7474,3
33.9,-117.82,7.5744,1
34.14,-118.23,2.9167,5
33.97,-118.46,3.8698,5
34.96,-120.43,1.0349,0
37.73,-122.15,2.8355,3
34.16,-118.36,5.1423,1
38.97,-121.31,2.7083,3
34.49,-117.27,4.7361,1
33.78,-118.01,5.9357,1
37.89,-122.12,4.125,3
37.4,-122.22,15.0001,2
37.91,-122.28,7.3089,4
36.59,-121.93,5.0621,4
37.96,-122.34,2.1991,3
37.81,-121.19,2.7321,3
36.73,-119.67,4.9196,0
36.75,-119.8,1.7298,0
33.86,-118.19,2.7045,5
37.79,-122.45,1.4804,3
37.77,-122.27,4.1667,4
34.08,-117.88,2.7763,5
37.4,-122.01,3.1439,3
38.12,-122.27,2.7375,3
38.02,-121.92,4.2067,4
33.97,-118.26,1.5326,5
37.4,-122.0,3.6619,3
34.06,-118.4,4.1455,1
33.61,-117.91,4.8,1
37.8,-122.43,4.5399,4
38.1,-122.25,2.5042,3
33.67,-117.38,3.375,5
33.62,-117.74,3.4706,5
34.07,-117.79,3.7583,5
34.06,-118.18,0.8941,5
37.8,-122.24,2.1563,3
34.29,-119.17,5.2953,1
36.81,-119.87,4.6726,0
38.44,-122.7,3.2935,3
37.44,-122.15,6.1655,4
34.17,-118.37,2.3784,5
38.54,-121.5,3.7344,3
33.53,-117.65,10.49,2
38.13,-121.26,2.0875,3
32.81,-116.95,3.1106,5
37.98,-122.49,6.4271,4
38.54,-122.79,3.7768,3
34.45,-119.29,2.6893,5
37.65,-120.96,2.4485,3
36.57,-119.6,1.8333,0
34.07,-117.66,2.587,5
38.02,-121.87,2.7083,3
37.88,-122.14,6.2275,4
33.72,-116.26,3.1086,5
38.37,-122.39,6.8,4
33.84,-118.1,4.7222,1
33.74,-117.87,2.7632,5
34.15,-118.47,4.642,1
38.01,-121.77,3.9861,3
36.74,-119.78,2.5045,0
36.56,-119.38,2.6906,0
36.59,-119.73,3.3438,0
33.79,-116.89,2.0577,5
37.93,-122.05,4.45,4
33.01,-117.07,3.1187,5
37.79,-121.97,6.7857,4
37.78,-122.43,1.077,3
33.84,-118.3,4.9196,1
38.26,-121.32,4.1179,3
32.73,-117.13,2.1513,5
33.62,-117.72,3.1679,5
34.24,-117.07,3.9375,5
34.08,-117.68,3.0978,5
37.35,-122.15,12.9792,2
33.79,-118.27,2.1447,5
32.81,-117.18,3.1032,5
34.04,-118.46,3.6976,5
37.38,-120.71,2.6923,3
34.19,-119.23,6.4522,1
34.13,-118.19,3.1287,5
33.86,-118.11,5.3889,1
38.12,-121.27,2.5587,3
34.22,-118.63,6.5146,1
38.68,-121.17,3.0,3
38.61,-121.31,6.6238,4
34.06,-117.78,2.4464,5
34.04,-118.13,4.3646,1
32.75,-117.05,2.7014,5
33.68,-116.95,4.4792,1
34.12,-118.13,10.7397,2
38.25,-120.34,2.9821,3
34.87,-120.41,4.9028,1
32.8,-117.16,2.5,5
33.56,-117.79,7.866,1
37.65,-120.98,7.3841,4
38.64,-121.28,3.6298,3
36.8,-119.81,6.1575,4
37.11,-120.26,1.2794,0
34.23,-118.4,4.1181,1
32.79,-117.2,4.7788,1
36.54,-121.82,5.5469,4
34.1,-117.44,2.075,5
34.28,-118.88,4.0474,1
33.88,-118.3,3.7375,5
34.09,-118.36,2.5812,5
32.72,-116.99,4.775,1
38.31,-122.3,3.455,3
41.41,-122.39,1.7448,3
37.72,-121.92,5.347,4
33.87,-117.99,3.1205,5
33.97,-118.03,4.8152,1
37.37,-122.22,5.1831,4
35.35,-119.08,7.1837,1
32.79,-117.25,2.375,5
32.82,-116.92,5.0118,1
34.21,-118.52,5.1265,1
34.22,-119.19,3.125,5
37.38,-122.02,3.2574,3
38.71,-121.32,4.5245,4
37.8,-121.29,3.7292,3
33.96,-117.41,3.864,5
34.14,-118.11,6.0948,1
34.05,-117.7,4.7357,1
34.19,-114.31,1.4936,5
37.34,-121.94,5.0175,4
33.81,-117.84,4.0324,5
36.97,-122.05,3.6797,3
34.02,-118.12,3.0529,5
34.01,-117.83,5.0111,1
37.91,-122.29,5.1691,4
33.62,-116.96,4.2917,1
37.74,-121.92,12.5915,2
34.22,-118.39,3.695,5
38.03,-120.28,3.6838,3
34.09,-118.32,1.879,5
34.08,-118.38,3.3989,5
33.61,-117.89,6.3017,1
38.99,-122.83,1.6833,3
33.93,-118.26,1.1326,5
33.49,-117.73,10.3983,2
34.09,-118.16,2.375,5
33.82,-114.98,3.2097,5
34.03,-118.34,1.6581,5
34.22,-118.18,5.9845,1
37.54,-122.26,9.1415,4
34.06,-118.35,5.3819,1
37.59,-122.07,4.6211,4
34.47,-117.54,3.2277,5
37.61,-122.08,5.0406,4
33.81,-118.31,4.3056,1
33.84,-117.91,2.9583,5
33.92,-118.22,1.9957,5
34.4,-119.63,6.0069,1
33.91,-118.14,4.475,1
34.05,-118.28,1.3,5
37.3,-120.5,1.76,0
34.16,-118.25,3.9054,5
38.56,-122.05,5.678999999999999,4
41.21,-122.34,2.0375,3
36.13,-119.13,2.0586,0
37.69,-122.08,3.3021,3
37.0,-121.79,4.8021,4
33.87,-117.87,4.6563,1
37.31,-122.03,3.375,3
34.02,-118.15,2.7022,5
36.87,-119.75,5.0941,4
38.59,-121.29,3.6563,3
38.56,-121.51,1.0649,3
37.8,-122.4,4.2015,4
32.98,-117.24,7.6348,1
38.67,-120.81,3.0565,3
38.51,-121.44,2.214,3
33.98,-118.36,2.7712,5
33.88,-118.32,5.5538,1
33.67,-117.99,4.625,1
38.64,-121.3,4.0833,3
34.18,-118.21,12.1579,2
35.42,-119.08,5.5261,1
34.05,-118.24,0.8288,5
34.04,-118.46,3.1235,5
33.65,-117.96,7.8453,1
34.1,-118.17,3.1146,5
33.79,-118.1,5.1805,1
33.76,-117.4,4.4875,1
33.75,-117.92,3.0625,5
34.18,-118.38,3.0061,5
33.54,-117.67,4.7981,1
32.89,-117.21,3.3176,5
33.85,-118.13,3.55,5
36.93,-121.67,2.1875,3
33.75,-117.83,3.4152,5
33.76,-118.0,3.0263,5
37.39,-122.33,6.2263,4
34.76,-118.28,4.7875,1
37.77,-122.23,3.3214,3
38.4,-122.84,3.6696,3
34.5,-118.26,4.7778,1
33.91,-118.35,3.5234,5
37.23,-121.81,6.4664,4
38.26,-122.01,4.5987,4
37.78,-122.46,2.9293,3
37.85,-122.23,6.3434,4
34.1,-118.27,6.4459,1
34.06,-117.65,2.25,5
32.75,-117.1,1.6444,5
36.83,-119.78,4.2153,0
33.96,-118.23,1.6597,5
33.78,-118.05,6.0,1
37.34,-121.95,3.1702,3
34.12,-118.25,2.4856,5
37.09,-119.65,3.55,0
33.85,-118.04,7.5057,1
37.64,-120.97,2.0833,3
38.32,-121.98,10.2264,2
34.04,-118.49,4.8125,1
35.6,-119.33,1.4619,0
34.23,-118.58,4.1023,1
37.82,-122.26,0.9506,3
33.8,-117.77,9.8074,2
37.85,-122.27,2.2841,3
36.3,-119.79,4.3438,0
32.81,-117.15,3.1458,5
37.79,-122.19,2.9844,3
40.61,-122.45,2.3289,3
33.64,-117.35,2.5395,5
35.42,-119.07,2.6812,0
33.8,-118.34,5.0951,1
37.21,-121.89,8.4262,4
35.24,-119.01,3.125,0
37.39,-121.9,1.7361,3
38.65,-121.42,2.0980000000000003,3
37.33,-121.79,6.6633,4
34.09,-118.3,2.0307,5
34.26,-119.17,6.1885,1
39.75,-121.82,3.0253,3
33.74,-117.88,3.1691,5
40.92,-121.63,2.2337,3
32.74,-117.15,3.0259,5
33.83,-118.27,3.1667,5
34.03,-118.17,2.2902,5
38.54,-121.42,2.925,3
35.32,-118.95,3.2738,0
34.12,-117.33,2.0391,5
33.74,-117.85,2.1992,5
37.94,-121.31,1.9531,3
37.39,-121.95,5.4228,4
33.88,-118.41,7.0842,1
33.62,-117.7,3.7361,5
34.07,-118.2,1.9937,5
37.32,-121.84,4.3419,4
34.11,-118.18,2.3984,5
35.55,-117.68,5.5551,1
37.36,-122.01,6.6329,4
34.07,-118.09,3.175,5
37.36,-121.99,4.6761,4
33.89,-117.85,5.9639,1
33.82,-117.96,3.63,5
34.05,-118.43,3.9673,5
32.8,-116.8,6.1481,1
32.9,-117.04,9.2858,2
36.59,-119.45,1.6875,0
37.81,-120.9,3.7031,3
37.38,-121.84,3.5625,3
34.06,-118.19,2.3125,5
38.6,-121.28,3.1654,3
37.74,-122.43,5.3292,4
33.04,-117.27,3.55,5
37.67,-121.78,5.2649,4
32.76,-117.07,2.3886,5
38.57,-121.45,3.5313,3
33.89,-118.36,3.1325,5
33.93,-118.15,3.7614,5
38.67,-121.08,6.843999999999999,4
38.43,-122.74,3.0341,3
37.75,-122.17,1.4375,3
37.44,-121.97,4.5179,4
37.8,-122.2,4.7721,4
34.07,-117.75,1.6006,5
36.16,-119.35,2.3882,0
36.23,-119.25,3.4306,0
34.37,-118.54,7.6059,1
39.12,-121.39,2.0943,3
36.75,-120.38,1.9056,0
39.16,-121.62,2.4556,3
39.42,-122.89,0.4999,3
37.75,-122.24,4.8711,4
36.32,-121.26,2.3,0
33.65,-117.65,5.5779,1
33.81,-118.21,3.3214,5
37.31,-122.01,6.3702,4
37.74,-122.41,4.1552,4
34.24,-118.28,5.6184,1
34.2,-118.58,5.015,1
33.88,-118.18,4.7361,1
32.87,-115.49,3.3583,5
37.36,-118.4,1.9722,0
34.25,-118.41,3.2284,5
38.5,-122.79,3.75,3
34.27,-118.55,8.1356,2
33.73,-117.89,3.0824,5
35.37,-120.89,1.65,0
37.99,-121.29,1.6944,3
33.95,-117.39,3.7109,5
34.27,-118.77,2.7137,5
37.64,-120.99,2.7538,3
33.91,-118.24,1.7158,5
37.63,-122.06,3.8625,3
33.88,-117.87,3.5667,5
38.23,-122.64,3.0769,3
33.78,-118.16,1.6955,5
33.77,-118.16,2.875,5
37.65,-122.41,3.5039,3
36.31,-119.29,3.0972,0
33.7,-117.9,4.5757,1
34.14,-118.82,6.9935,1
38.62,-121.42,2.0786,3
33.92,-117.5,4.55,1
33.81,-118.27,3.9286,5
37.73,-122.4,3.4472,3
37.45,-122.18,4.0,3
35.39,-119.02,1.3527,0
33.82,-117.96,3.707,5
33.63,-117.65,8.4471,2
33.96,-118.22,2.5966,5
37.78,-122.44,3.1607,3
39.28,-121.64,1.8095,3
33.77,-118.19,1.6178,5
33.94,-117.41,2.4435,5
34.15,-117.3,2.4107,5
34.2,-118.59,5.2149,1
38.68,-122.27,3.1563,3
34.14,-117.28,2.3947,5
33.91,-118.09,3.7969,5
37.33,-121.94,3.6818,3
34.15,-118.4,5.0754,1
32.97,-115.53,1.5217,5
39.43,-121.52,2.3566,3
38.09,-122.56,4.1705,3
34.03,-118.31,2.8295,5
33.92,-118.28,1.5114,5
34.19,-118.66,7.642,1
33.85,-118.2,2.4844,5
33.72,-117.76,4.3636,1
33.71,-118.29,3.7596,5
37.83,-122.03,9.8708,2
33.75,-117.86,3.5972,5
37.63,-122.43,3.5214,3
33.97,-117.83,7.0329,1
37.39,-118.6,3.2132,0
37.71,-122.41,3.4773,3
32.8,-117.18,5.5454,1
33.34,-117.19,6.1009,1
32.77,-117.25,3.18,5
34.21,-118.51,4.7,1
37.61,-122.47,5.4364,4
33.18,-117.22,3.3444,5
34.06,-117.33,1.0469,5
34.0,-118.27,1.852,5
37.78,-122.46,5.2806,4
36.47,-119.37,2.3438,0
33.99,-117.43,4.566,1
33.93,-118.15,3.3411,5
37.76,-122.41,3.0865,3
33.94,-118.23,2.1607,5
34.21,-118.62,6.1074,1
33.93,-117.93,2.8,5
36.77,-119.82,2.9081,0
35.38,-118.98,0.8639,0
33.92,-117.94,4.6696,1
33.85,-118.36,6.1133,1
33.86,-118.36,5.7422,1
37.34,-122.07,10.1007,2
34.15,-117.4,4.7909,1
33.72,-118.29,3.1932,5
37.8,-122.25,2.2303,3
37.72,-122.15,3.375,3
34.49,-117.17,2.0136,5
37.81,-122.41,1.8981,3
38.45,-122.76,3.6292,3
34.52,-116.73,1.0568,5
33.99,-118.29,1.9375,5
38.03,-122.7,4.1379,3
37.75,-121.94,6.2781,4
33.95,-118.19,3.2768,5
33.87,-118.31,4.7543,1
33.73,-117.91,4.7639,1
39.22,-121.24,2.2917,3
38.43,-120.79,3.9107,3
34.63,-120.2,4.4519,0
33.99,-117.38,2.7054,5
34.02,-118.47,2.0745,5
37.52,-120.84,3.7065,3
38.61,-121.36,5.0492,4
33.07,-117.3,6.4247,1
33.93,-118.34,2.8304,5
34.07,-118.86,8.0144,2
36.15,-120.37,4.381,0
37.97,-122.54,5.6263,4
37.32,-120.49,3.0263,0
37.73,-122.46,7.8476,4
33.66,-117.84,4.5833,1
33.99,-116.79,1.4688,5
37.41,-122.09,2.8203,3
32.96,-117.21,8.4355,2
33.77,-118.17,2.2808,5
38.58,-121.44,3.0208,3
39.15,-121.68,4.3833,3
40.52,-122.37,3.7896,3
36.71,-119.78,1.3587,0
38.94,-119.93,2.4917,3
37.76,-122.17,1.8426,3
34.04,-118.41,10.9805,2
32.99,-117.06,6.2683,1
34.29,-118.43,3.1212,5
38.68,-121.28,2.6016,3
39.51,-121.55,0.8024,3
37.04,-121.93,5.8642,4
37.73,-120.86,3.1136,3
34.26,-118.3,4.1964,1
37.73,-121.43,2.9955,3
38.62,-121.39,1.8176,3
37.97,-121.26,3.0352,3
35.12,-118.01,3.3889,5
36.68,-121.63,2.1766,3
33.88,-118.29,3.3281,5
37.75,-122.43,3.5114,3
37.91,-122.5,5.4851,4
38.5,-122.94,2.6316,3
34.04,-118.16,1.3971,5
33.72,-117.76,7.9739,1
34.1,-118.39,8.943999999999999,2
37.61,-122.41,5.7398,4
36.07,-119.03,2.4167,0
34.22,-118.54,3.6187,5
34.08,-117.37,2.9554,5
38.34,-122.69,3.2857,3
38.54,-121.43,3.15,3
33.78,-117.88,3.5972,5
38.67,-121.27,3.8906,3
37.06,-122.07,3.8625,3
33.87,-117.95,4.285,1
36.98,-122.06,4.2254,4
37.73,-122.19,2.1538,3
33.88,-118.07,5.747999999999999,1
33.94,-118.28,1.5714,5
33.74,-118.29,2.2188,5
34.12,-118.07,4.1136,1
33.96,-118.24,1.7778,5
36.33,-119.61,3.0139,0
33.8,-117.97,5.4631,1
33.89,-117.28,2.5379,5
40.95,-122.07,3.0299,3
33.07,-116.26,1.9875,5
34.04,-118.32,2.3526,5
34.04,-118.5,8.3839,2
33.74,-117.93,3.1403,5
36.72,-119.55,2.1515,0
34.41,-119.72,4.9044,1
32.84,-116.79,3.5769,5
33.84,-116.48,1.7204,5
33.84,-118.11,5.5581,1
35.02,-120.48,2.9798,0
34.15,-118.12,3.0119,5
38.25,-122.61,5.2452,4
33.8,-118.09,4.4831,1
33.84,-118.05,6.983,1
33.89,-118.13,2.8906,5
34.07,-118.26,2.7625,5
39.82,-121.68,3.5189,3
37.97,-121.29,1.7794,3
40.71,-122.4,2.1458,3
33.86,-118.36,5.5456,1
33.84,-118.2,2.7813,5
35.99,-119.96,2.0976,0
38.53,-121.48,1.9837,3
33.94,-116.47,3.2578,5
34.24,-118.56,8.1714,2
37.68,-122.06,3.1796,3
37.84,-122.23,5.8596,4
33.87,-117.9,2.9861,5
34.05,-118.28,1.4801,5
36.74,-119.69,3.5128,0
33.96,-118.2,2.3221,5
34.07,-117.99,3.4327,5
34.15,-117.31,3.3281,5
37.76,-122.2,1.4097,3
32.8,-117.09,4.7188,1
34.06,-118.43,7.4219,1
37.34,-121.88,2.6312,3
34.04,-117.5,5.1647,1
32.71,-116.99,3.8904,5
34.19,-118.13,4.0714,1
38.67,-121.36,2.3683,3
37.64,-120.82,2.69,3
34.02,-118.32,4.2554,1
34.06,-118.04,2.1383,5
37.35,-120.6,3.2955,0
32.72,-117.15,1.2292,5
34.09,-118.32,1.6331,5
34.16,-118.24,6.6603,1
38.25,-121.98,4.9103,4
33.99,-118.47,2.975,5
34.13,-118.25,2.5417,5
37.69,-122.47,4.875,4
37.81,-122.27,0.76,3
33.83,-118.28,3.4712,5
34.11,-118.19,3.4227,5
34.25,-118.27,4.6635,1
33.74,-117.86,3.425,5
33.97,-117.74,5.6501,1
37.9,-122.26,7.8864,4
34.01,-118.27,1.2206,5
33.75,-118.02,5.7157,1
33.71,-117.98,5.6825,1
37.94,-122.54,5.1834,4
32.69,-115.9,1.5417,5
34.17,-118.06,7.2419,1
36.83,-119.81,5.6445,4
37.79,-122.43,3.8068,3
34.3,-118.45,3.4812,5
36.02,-119.08,1.9439,0
34.25,-118.52,4.6625,1
34.04,-118.02,5.065,1
37.12,-120.27,1.9464,0
33.56,-117.67,4.6863,1
32.91,-117.09,7.0546,1
33.97,-118.38,7.4897,1
36.58,-119.6,2.8287,0
34.07,-118.36,2.3375,5
40.88,-124.06,2.5667,3
37.52,-121.14,3.1645,3
39.44,-123.79,3.2171,3
37.37,-122.12,8.9021,4
34.06,-118.16,6.1509,1
37.81,-121.22,3.6378,3
35.32,-120.65,1.0298,0
34.16,-118.12,2.8631,5
34.02,-117.64,4.0611,1
37.97,-122.04,2.3152,3
33.99,-118.34,3.1731,5
34.05,-118.49,15.0001,2
38.38,-122.93,3.9336,3
37.95,-122.04,4.7188,4
33.78,-117.87,3.7454,5
36.54,-121.92,3.9792,4
33.55,-117.88,10.1275,2
33.26,-116.98,4.7647,1
36.33,-119.29,0.7445,0
37.69,-122.15,4.0109,3
34.15,-118.11,3.6474,5
34.18,-118.32,3.4,5
34.04,-118.19,2.1774,5
33.93,-117.94,4.0833,1
34.11,-117.38,3.3066,5
32.57,-117.11,3.3371,5
33.74,-116.44,7.9885,1
34.01,-118.34,1.6187,5
37.73,-122.39,2.8603,3
41.8,-124.17,3.7557,3
34.06,-118.03,2.4875,5
39.75,-121.84,1.7284,3
35.12,-120.61,2.9821,0
34.11,-118.17,4.9676,1
33.61,-117.85,7.5674,1
33.3,-115.96,1.125,5
34.28,-118.31,5.1145,1
39.59,-121.9,3.0625,3
33.97,-118.24,2.0819,5
33.78,-117.82,6.58,1
37.96,-122.32,4.0417,3
37.89,-122.25,6.1593,4
38.14,-121.27,2.125,3
34.13,-118.25,2.2244,5
33.1,-117.23,7.745,1
33.92,-117.89,3.4954,5
37.28,-121.83,3.9009,3
33.51,-117.68,6.323,1
37.18,-122.03,6.0622,4
38.43,-121.81,3.9286,3
34.21,-118.84,5.2361,1
33.95,-118.37,4.125,1
32.86,-117.23,5.2326,1
35.64,-120.69,2.0076,0
33.99,-117.49,4.84,1
32.75,-117.24,2.3042,5
34.02,-118.25,2.3304,5
33.83,-118.35,6.1187,1
34.45,-119.74,6.0597,1
34.01,-118.4,5.7405,1
37.68,-122.1,3.0962,3
33.95,-118.27,2.3056,5
33.9,-117.9,6.9399,1
41.92,-124.16,2.1336,3
38.3,-122.49,3.3571,3
37.99,-122.27,5.8899,4
33.89,-118.29,2.7428,5
39.11,-121.64,3.3793,3
36.72,-119.81,1.5833,0
33.56,-117.7,6.9343,1
35.12,-120.62,2.655,0
37.59,-122.55,4.1827,4
33.18,-117.19,4.1128,1
32.63,-117.06,4.125,5
34.12,-117.9,3.3322,5
34.3,-118.44,3.4,5
37.68,-121.03,2.6567,3
34.2,-118.15,3.7932,5
37.67,-120.99,2.1518,3
33.73,-118.31,4.1812,1
38.03,-122.55,6.0902,4
38.46,-122.68,2.3929,3
35.42,-119.02,1.4598,0
34.02,-118.46,6.0436,1
33.97,-118.46,6.1726,1
32.86,-116.92,2.3693,5
38.59,-121.39,2.8,3
34.43,-119.79,5.1615,1
34.04,-117.66,4.7872,1
39.33,-121.4,3.5179,3
37.77,-122.27,4.7695,4
33.91,-118.35,2.7813,5
37.09,-121.6,3.625,3
37.28,-121.97,6.6437,4
37.0,-120.09,3.4598,0
36.97,-122.04,5.3972,4
37.74,-121.42,3.15,3
34.24,-118.43,3.7143,5
37.26,-121.8,5.9053,4
37.36,-121.99,3.2048,3
37.33,-121.01,1.6214,3
33.86,-118.34,5.259,1
34.14,-117.96,2.5275,5
33.52,-117.69,4.538,1
37.46,-122.23,4.4167,4
37.58,-122.07,5.225,4
36.82,-119.8,3.4542,0
33.78,-118.26,1.9923,5
33.92,-118.42,3.8086,5
37.61,-120.8,3.9688,3
34.13,-117.34,2.125,5
34.66,-120.45,4.7875,1
33.8,-118.18,2.0579,5
34.07,-118.46,6.7703,1
34.15,-118.43,7.672000000000001,1
33.89,-117.23,4.1953,1
33.73,-117.88,3.2037,5
32.69,-117.11,1.5933,5
38.24,-122.04,1.9954,3
34.14,-118.45,7.9625,2
37.7,-121.8,4.7361,4
34.08,-118.31,2.7543,5
38.66,-121.3,4.2188,3
37.93,-122.52,5.0779,4
33.79,-118.01,5.4372,1
37.77,-122.26,4.226,4
37.43,-122.27,15.0001,2
36.21,-119.36,1.3889,0
34.1,-118.28,4.0602,1
34.27,-118.48,4.9955,1
32.7,-117.06,4.112,5
32.73,-117.08,3.6125,5
33.83,-118.13,4.2917,1
37.94,-122.05,2.5459,3
38.04,-121.33,4.6477,4
38.27,-121.94,2.5681,3
37.39,-122.1,5.0871,4
37.91,-122.32,2.6399,3
37.76,-122.47,4.4946,4
37.71,-121.42,4.3696,4
37.68,-121.02,3.996,3
37.7,-122.11,2.1552,3
33.64,-117.82,9.8589,2
34.01,-118.33,2.0217,5
34.25,-118.41,1.95,5
34.39,-118.52,3.6625,5
33.7,-118.09,5.882999999999999,1
34.09,-118.21,2.7708,5
34.12,-118.26,3.8393,5
33.78,-118.13,7.5,1
33.48,-117.65,13.0502,2
37.33,-121.89,2.8798,3
34.13,-117.59,3.8505,5
38.0,-121.12,3.4265,3
36.21,-119.11,1.5407,0
37.78,-122.2,3.1167,3
36.32,-119.32,3.6895,0
33.77,-118.08,1.9074,5
34.0,-118.41,3.1910000000000003,5
34.19,-118.54,4.1319,1
34.15,-118.59,6.7694,1
34.24,-118.43,4.4688,1
37.72,-122.46,6.7228,4
37.87,-122.29,2.6684,3
34.11,-118.09,4.6442,1
33.96,-118.31,4.0625,1
34.23,-118.59,3.0347,5
33.61,-117.64,5.8260000000000005,1
33.97,-118.15,2.4071,5
40.17,-120.37,2.1198,3
37.59,-122.41,6.2946,4
33.78,-117.87,4.3039,1
39.53,-122.19,2.165,3
37.54,-122.31,4.75,4
32.87,-117.22,3.35,5
36.3,-119.32,2.9698,0
39.5,-121.57,1.5714,3
34.12,-118.19,4.0417,1
33.88,-118.07,6.1968,1
37.26,-121.9,6.8088,4
33.78,-118.16,2.3317,5
35.14,-118.48,3.6949,5
37.81,-122.37,2.7909,3
37.56,-121.99,5.0,4
34.11,-118.07,5.0736,1
37.89,-122.54,6.1275,4
33.89,-118.21,2.2125,5
34.25,-119.19,4.1667,1
34.09,-117.42,4.1375,1
37.96,-121.99,7.6166,4
33.82,-118.11,4.3203,1
37.28,-121.81,5.7078,4
34.06,-118.03,2.5445,5
33.7,-117.25,3.58,5
37.88,-122.27,2.52,3
38.55,-121.46,1.7616,3
38.24,-122.63,2.5179,3
34.14,-117.25,2.2482,5
34.12,-118.18,4.21,1
35.37,-119.12,4.8266,1
37.73,-122.44,5.5622,4
34.12,-118.21,3.4625,5
32.8,-117.05,3.0035,5
32.81,-117.23,5.9359,1
37.46,-122.17,9.459,2
37.71,-122.07,5.3015,4
37.22,-121.87,7.6933,4
34.19,-118.15,3.2216,5
33.94,-117.46,1.7059,5
33.92,-118.19,3.0987,5
37.31,-121.78,6.234,4
34.45,-119.79,5.8635,1
37.57,-122.07,6.5615,4
37.47,-122.21,3.0472,3
34.12,-118.19,2.987,5
34.15,-117.94,4.4821,1
37.36,-122.03,4.4699,4
37.29,-121.83,4.5943,4
37.9,-122.27,5.6228,4
34.09,-118.22,1.875,5
33.85,-117.88,3.1667,5
35.59,-119.33,1.7868,0
33.88,-117.95,3.6705,5
33.92,-118.04,3.4219,5
37.8,-122.25,2.9345,3
37.53,-122.3,5.4351,4
33.57,-117.65,4.3542,1
38.57,-121.47,1.2041,3
33.77,-117.9,3.9613,5
33.53,-117.19,3.475,5
38.91,-122.71,1.375,3
33.94,-117.14,6.3223,1
33.89,-118.12,2.5432,5
33.19,-117.25,4.5764,1
33.93,-117.25,4.2654,1
34.07,-118.15,2.4348,5
